video_time_s,main_2300_2700_hz,chirp_2880_3060_hz
11.831000,0.019433319,0.000000790
11.833000,0.018990338,0.000000868
11.835000,0.016140936,0.000000772
11.837000,0.007406820,0.000000541
11.839000,0.004396201,0.000001293
11.841000,0.003781807,0.000002592
11.843000,0.006482251,0.000004223
11.845000,0.010514139,0.000003965
11.847000,0.010245651,0.000011520
11.849000,0.005989368,0.000034045
11.851000,0.001731218,0.000069057
11.853000,0.002653828,0.000114361
11.855000,0.002990042,0.000162467
11.857000,0.002886270,0.000203274
11.859000,0.002342722,0.000226655
11.861000,0.003201578,0.000238767
11.863000,0.003098783,0.000244808
11.865000,0.001512558,0.000249434
11.867000,0.002061050,0.000252837
11.869000,0.003099406,0.000244279
11.871000,0.002968434,0.000213941
11.873000,0.002924824,0.000163817
11.875000,0.002043470,0.000127899
11.877000,0.002624323,0.000204632
11.879000,0.002250605,0.000382995
11.881000,0.003379020,0.000573373
11.883000,0.005595111,0.000686669
11.885000,0.010178175,0.000663100
11.887000,0.017001725,0.000520387
11.889000,0.017230295,0.000293101
11.891000,0.015820500,0.000096751
11.893000,0.011703731,0.000330066
11.895000,0.012172270,0.000498025
11.897000,0.015408390,0.000501703
11.899000,0.017773275,0.000384271
11.901000,0.018508262,0.000229224
11.903000,0.018288592,0.000097776
11.905000,0.019110135,0.000020310
11.907000,0.019012159,0.000017347
11.909000,0.018253666,0.000013810
11.911000,0.018540249,0.000007319
11.913000,0.019988797,0.000010420
11.915000,0.020188221,0.000009826
11.917000,0.018989585,0.000009977
11.919000,0.019742367,0.000012112
11.921000,0.020802796,0.000011548
11.923000,0.020909324,0.000010747
11.925000,0.021099876,0.000009113
11.927000,0.021671233,0.000006057
11.929000,0.021519959,0.000006791
11.931000,0.020482370,0.000004022
11.933000,0.019221189,0.000005680
11.935000,0.018601855,0.000009441
11.937000,0.019403187,0.000011249
11.939000,0.020454937,0.000012076
11.941000,0.021271109,0.000012133
11.943000,0.021359062,0.000010798
11.945000,0.020358149,0.000008122
11.947000,0.021177676,0.000007451
11.949000,0.021231419,0.000006332
11.951000,0.019967609,0.000002640
11.953000,0.020999817,0.000002081
11.955000,0.021824547,0.000003159
11.957000,0.021662961,0.000001921
11.959000,0.021012887,0.000002057
11.961000,0.023360199,0.000002965
11.963000,0.022492113,0.000002451
11.965000,0.021707342,0.000002421
11.967000,0.021826046,0.000000666
11.969000,0.021155095,0.000003086
11.971000,0.021305292,0.000003678
11.973000,0.021134358,0.000003699
11.975000,0.017508607,0.000007709
11.977000,0.009538388,0.000010555
11.979000,0.004885175,0.000014579
11.981000,0.003921090,0.000020752
11.983000,0.005847615,0.000022005
11.985000,0.008752575,0.000022956
11.987000,0.008325498,0.000022705
11.989000,0.005621936,0.000011493
11.991000,0.003055647,0.000023288
11.993000,0.003036167,0.000016005
11.995000,0.004606941,0.000035850
11.997000,0.003772819,0.000054912
11.999000,0.003052241,0.000110071
12.001000,0.004521488,0.000197712
12.003000,0.003907007,0.000288523
12.005000,0.002493226,0.000369590
12.007000,0.002085733,0.000395789
12.009000,0.002269333,0.000373983
12.011000,0.003080694,0.000292286
12.013000,0.003242228,0.000172025
12.015000,0.003005310,0.000091086
12.017000,0.002662161,0.000155741
12.019000,0.002333771,0.000251515
12.021000,0.001443608,0.000336350
12.023000,0.001293882,0.000416060
12.025000,0.008005392,0.000388706
12.027000,0.012801912,0.000296872
12.029000,0.014611603,0.000231796
12.031000,0.015212702,0.000148179
12.033000,0.012140133,0.000066766
12.035000,0.011789393,0.000034875
12.037000,0.014111570,0.000023299
12.039000,0.016243532,0.000016554
12.041000,0.018529450,0.000006791
12.043000,0.019137201,0.000009331
12.045000,0.016862524,0.000008698
12.047000,0.014277341,0.000003639
12.049000,0.014238914,0.000006323
12.051000,0.014947834,0.000003662
12.053000,0.017215113,0.000004437
12.055000,0.018063808,0.000003246
12.057000,0.019580900,0.000006878
12.059000,0.019361076,0.000005052
12.061000,0.017198508,0.000005904
12.063000,0.018216972,0.000004782
12.065000,0.017359043,0.000013035
12.067000,0.017812870,0.000009349
12.069000,0.018855214,0.000013080
12.071000,0.018617834,0.000011338
12.073000,0.018149797,0.000006737
12.075000,0.009019820,0.000004978
12.077000,0.003769582,0.000005628
12.079000,0.003779475,0.000005325
12.081000,0.005900732,0.000010942
12.083000,0.009968858,0.000024885
12.085000,0.009683567,0.000054842
12.087000,0.006153289,0.000101195
12.089000,0.004501443,0.000151769
12.091000,0.004827500,0.000190677
12.093000,0.004163301,0.000214274
12.095000,0.003852268,0.000230931
12.097000,0.003375147,0.000244789
12.099000,0.002952832,0.000252278
12.101000,0.001909923,0.000250485
12.103000,0.000597681,0.000246259
12.105000,0.000810054,0.000242393
12.107000,0.001443398,0.000231749
12.109000,0.002031626,0.000209632
12.111000,0.001768167,0.000175800
12.113000,0.002245286,0.000133776
12.115000,0.002747167,0.000085954
12.117000,0.002362883,0.000042315
12.119000,0.003370947,0.000016129
12.121000,0.006188296,0.000005210
12.123000,0.008729997,0.000004283
12.125000,0.015835062,0.000002780
12.127000,0.016712299,0.000002396
12.129000,0.016735171,0.000004231
12.131000,0.014096873,0.000005195
12.133000,0.011807974,0.000007074
12.135000,0.014283163,0.000005665
12.137000,0.016882589,0.000003940
12.139000,0.016745965,0.000001850
12.141000,0.015977047,0.000001465
12.143000,0.016048810,0.000004833
12.145000,0.016932627,0.000011291
12.147000,0.017491621,0.000021574
12.149000,0.016905382,0.000027628
12.151000,0.016711286,0.000026206
12.153000,0.017399936,0.000011384
12.155000,0.017974087,0.000035932
12.157000,0.018957511,0.000085005
12.159000,0.018796588,0.000143845
12.161000,0.018823587,0.000199681
12.163000,0.018146110,0.000254531
12.165000,0.017499973,0.000302751
12.167000,0.017793285,0.000333846
12.169000,0.017564649,0.000354874
12.171000,0.018206619,0.000364482
12.173000,0.018038322,0.000340537
12.175000,0.017707929,0.000286698
12.177000,0.018263065,0.000219159
12.179000,0.019015372,0.000144231
12.181000,0.020004694,0.000077293
12.183000,0.020031086,0.000035490
12.185000,0.019242388,0.000016160
12.187000,0.018550184,0.000010597
12.189000,0.018271280,0.000008141
12.191000,0.018385931,0.000002615
12.193000,0.018454189,0.000006458
12.195000,0.017997571,0.000005703
12.197000,0.018352489,0.000004833
12.199000,0.018354540,0.000005984
12.201000,0.017809295,0.000005277
12.203000,0.019688266,0.000007506
12.205000,0.020541789,0.000011558
12.207000,0.019697046,0.000017852
12.209000,0.019300759,0.000025779
12.211000,0.018151448,0.000045060
12.213000,0.016639424,0.000079986
12.215000,0.010401144,0.000122122
12.217000,0.004737898,0.000162374
12.219000,0.003490743,0.000197847
12.221000,0.003835659,0.000226511
12.223000,0.007247949,0.000244392
12.225000,0.008451612,0.000252777
12.227000,0.005177813,0.000255575
12.229000,0.001725272,0.000251987
12.231000,0.000772437,0.000248295
12.233000,0.001594179,0.000251816
12.235000,0.002796141,0.000243039
12.237000,0.003041388,0.000211882
12.239000,0.003078073,0.000183952
12.241000,0.002417341,0.000149771
12.243000,0.002012121,0.000102876
12.245000,0.002338507,0.000064752
12.247000,0.002627944,0.000030467
12.249000,0.002572496,0.000038352
12.251000,0.003198831,0.000043366
12.253000,0.003168481,0.000047100
12.255000,0.002485424,0.000092261
12.257000,0.002263195,0.000212023
12.259000,0.001314335,0.000371458
12.261000,0.000772571,0.000473428
12.263000,0.006320172,0.000426478
12.265000,0.012477965,0.000245177
12.267000,0.013713698,0.000075497
12.269000,0.014838231,0.000211610
12.271000,0.012417332,0.000332142
12.273000,0.011453684,0.000428116
12.275000,0.013843615,0.000518090
12.277000,0.016435406,0.000533584
12.279000,0.018642019,0.000420240
12.281000,0.018581636,0.000212632
12.283000,0.017900615,0.000099299
12.285000,0.018542309,0.000164489
12.287000,0.017993663,0.000166068
12.289000,0.019171365,0.000108576
12.291000,0.021308280,0.000049728
12.293000,0.020999772,0.000030144
12.295000,0.021196885,0.000022083
12.297000,0.020729534,0.000014024
12.299000,0.020414044,0.000014681
12.301000,0.020373633,0.000014428
12.303000,0.020384495,0.000010042
12.305000,0.019743632,0.000014423
12.307000,0.020247105,0.000005900
12.309000,0.020665861,0.000010402
12.311000,0.017257189,0.000005184
12.313000,0.008770420,0.000006727
12.315000,0.002943868,0.000015085
12.317000,0.001783629,0.000031537
12.319000,0.002905197,0.000063962
12.321000,0.007368418,0.000101324
12.323000,0.008596622,0.000147525
12.325000,0.005884631,0.000199173
12.327000,0.003412176,0.000237744
12.329000,0.003056944,0.000266353
12.331000,0.002894736,0.000285168
12.333000,0.003261049,0.000286532
12.335000,0.003209116,0.000287660
12.337000,0.002482660,0.000286463
12.339000,0.002309140,0.000278962
12.341000,0.001428787,0.000272587
12.343000,0.000922599,0.000246202
12.345000,0.002003576,0.000210480
12.347000,0.002434340,0.000176502
12.349000,0.002799901,0.000118720
12.351000,0.003040913,0.000073437
12.353000,0.002670796,0.000043177
12.355000,0.001913235,0.000016415
12.357000,0.002959826,0.000009457
12.359000,0.005368918,0.000008240
12.361000,0.007640139,0.000006534
12.363000,0.013764280,0.000008255
12.365000,0.016980965,0.000010101
12.367000,0.017115359,0.000008973
12.369000,0.014003449,0.000009298
12.371000,0.011358764,0.000007741
12.373000,0.013289500,0.000005447
12.375000,0.016395979,0.000006442
12.377000,0.017544797,0.000004959
12.379000,0.016742195,0.000003333
12.381000,0.015849375,0.000001691
12.383000,0.016507534,0.000000946
12.385000,0.016747435,0.000000952
12.387000,0.017069698,0.000000855
12.389000,0.018138457,0.000000758
12.391000,0.019060048,0.000000647
12.393000,0.019712820,0.000000520
12.395000,0.019802280,0.000000793
12.397000,0.019574712,0.000002015
12.399000,0.019036010,0.000002799
12.401000,0.018854040,0.000002411
12.403000,0.018963069,0.000000992
12.405000,0.018598811,0.000000746
12.407000,0.018344005,0.000000939
12.409000,0.017443441,0.000001396
12.411000,0.017179409,0.000000643
12.413000,0.016564365,0.000000530
12.415000,0.017371121,0.000000703
12.417000,0.018482157,0.000001676
12.419000,0.017574607,0.000002584
12.421000,0.018129132,0.000002845
12.423000,0.018668354,0.000002573
12.425000,0.018169903,0.000001571
12.427000,0.017963495,0.000001539
12.429000,0.018001812,0.000000741
12.431000,0.019281644,0.000002136
12.433000,0.018520018,0.000004287
12.435000,0.018490746,0.000002886
12.437000,0.019775084,0.000011107
12.439000,0.020080956,0.000017679
12.441000,0.019800111,0.000009627
12.443000,0.019042218,0.000043329
12.445000,0.018736744,0.000076789
12.447000,0.018198319,0.000057036
12.449000,0.017821300,0.000146065
12.451000,0.018043571,0.000321556
12.453000,0.013761475,0.000374638
12.455000,0.006932148,0.000226592
12.457000,0.004178271,0.000187479
12.459000,0.003041293,0.000343182
12.461000,0.005032539,0.000329405
12.463000,0.007742802,0.000233105
12.465000,0.006937429,0.000150104
12.467000,0.004223309,0.000099720
12.469000,0.001709995,0.000360668
12.471000,0.001520581,0.000531765
12.473000,0.002419967,0.000463834
12.475000,0.003418630,0.000270034
12.477000,0.003070960,0.000284682
12.479000,0.003126319,0.000309054
12.481000,0.002795122,0.000200399
12.483000,0.002677845,0.000078835
12.485000,0.003742418,0.000056993
12.487000,0.004186794,0.000112632
12.489000,0.003715584,0.000171870
12.491000,0.004257362,0.000266991
12.493000,0.003810648,0.000349061
12.495000,0.003452149,0.000324466
12.497000,0.002889230,0.000228114
12.499000,0.004646938,0.000175804
12.501000,0.006038325,0.000218788
12.503000,0.011425425,0.000271794
12.505000,0.016564669,0.000290959
12.507000,0.017041872,0.000291750
12.509000,0.016051430,0.000317135
12.511000,0.011745788,0.000375789
12.513000,0.012280802,0.000395356
12.515000,0.016419761,0.000303805
12.517000,0.017502044,0.000168041
12.519000,0.017590323,0.000281912
12.521000,0.016862684,0.000387273
12.523000,0.016908915,0.000308914
12.525000,0.016818376,0.000163027
12.527000,0.014706353,0.000304834
12.529000,0.016709060,0.000402268
12.531000,0.018609834,0.000324105
12.533000,0.017889025,0.000150452
12.535000,0.018364651,0.000121391
12.537000,0.019832825,0.000353658
12.539000,0.019785614,0.000540045
12.541000,0.017771654,0.000597863
12.543000,0.015126491,0.000519020
12.545000,0.014355616,0.000346242
12.547000,0.015710462,0.000275834
12.549000,0.017449608,0.000465689
12.551000,0.012911887,0.000558203
12.553000,0.007390205,0.000452640
12.555000,0.006211318,0.000280224
12.557000,0.003061900,0.000311847
12.559000,0.004854030,0.000382986
12.561000,0.008162113,0.000323400
12.563000,0.007903085,0.000188178
12.565000,0.004990174,0.000058342
12.567000,0.002715567,0.000028329
12.569000,0.004760238,0.000039410
12.571000,0.005704377,0.000037195
12.573000,0.003997846,0.000027580
12.575000,0.002961909,0.000039477
12.577000,0.004031572,0.000161639
12.579000,0.003572068,0.000316925
12.581000,0.003189056,0.000393299
12.583000,0.002867578,0.000314135
12.585000,0.002306129,0.000154882
12.587000,0.002487967,0.000160398
12.589000,0.002917189,0.000196719
12.591000,0.002688360,0.000232165
12.593000,0.002461089,0.000315227
12.595000,0.002332711,0.000276587
12.597000,0.003622405,0.000161299
12.599000,0.005942845,0.000226598
12.601000,0.009872461,0.000252080
12.603000,0.015006124,0.000132442
12.605000,0.016955290,0.000077719
12.607000,0.015832710,0.000130777
12.609000,0.012020921,0.000147217
12.611000,0.010916035,0.000271501
12.613000,0.015539538,0.000295558
12.615000,0.018588511,0.000156342
12.617000,0.017890800,0.000123394
12.619000,0.017770179,0.000269876
12.621000,0.016385594,0.000338555
12.623000,0.016728150,0.000322298
12.625000,0.016533937,0.000237585
12.627000,0.016926805,0.000137598
12.629000,0.018452705,0.000128111
12.631000,0.018540422,0.000170681
12.633000,0.018274507,0.000179411
12.635000,0.018392841,0.000172816
12.637000,0.018585047,0.000175227
12.639000,0.018036153,0.000170342
12.641000,0.018298983,0.000153492
12.643000,0.018466292,0.000142046
12.645000,0.017866246,0.000124011
12.647000,0.018720039,0.000088019
12.649000,0.019088388,0.000047219
12.651000,0.017718250,0.000015096
12.653000,0.017412252,0.000006777
12.655000,0.017876732,0.000004663
12.657000,0.018932898,0.000005048
12.659000,0.019224081,0.000004521
12.661000,0.018073890,0.000002203
12.663000,0.017113381,0.000002242
12.665000,0.017766134,0.000002202
12.667000,0.018604055,0.000003430
12.669000,0.018641133,0.000005982
12.671000,0.018550355,0.000008564
12.673000,0.018888268,0.000012173
12.675000,0.019635175,0.000019403
12.677000,0.019458211,0.000034315
12.679000,0.019030538,0.000060651
12.681000,0.018363433,0.000093652
12.683000,0.018184952,0.000127543
12.685000,0.017575166,0.000161719
12.687000,0.018768758,0.000197681
12.689000,0.020390397,0.000229693
12.691000,0.016541352,0.000256026
12.693000,0.008042705,0.000264462
12.695000,0.003341894,0.000262528
12.697000,0.001960844,0.000270792
12.699000,0.004660479,0.000272577
12.701000,0.008126466,0.000268544
12.703000,0.008000374,0.000303490
12.705000,0.005220809,0.000334823
12.707000,0.002052064,0.000331690
12.709000,0.001514424,0.000322973
12.711000,0.001848940,0.000249363
12.713000,0.002971656,0.000107184
12.715000,0.003211458,0.000060625
12.717000,0.003890385,0.000139131
12.719000,0.002982549,0.000204066
12.721000,0.002364667,0.000211560
12.723000,0.002500524,0.000219844
12.725000,0.002907087,0.000290971
12.727000,0.003419954,0.000400693
12.729000,0.003089897,0.000488887
12.731000,0.003438869,0.000540065
12.733000,0.003107549,0.000565575
12.735000,0.003205647,0.000565860
12.737000,0.004885425,0.000566784
12.739000,0.006126626,0.000558276
12.741000,0.010274444,0.000491046
12.743000,0.016596568,0.000399078
12.745000,0.016772579,0.000344179
12.747000,0.015535731,0.000295453
12.749000,0.012229624,0.000228999
12.751000,0.011148864,0.000193792
12.753000,0.014187420,0.000214181
12.755000,0.017039550,0.000241161
12.757000,0.016970503,0.000253434
12.759000,0.016877316,0.000263202
12.761000,0.016826261,0.000276039
12.763000,0.016806933,0.000285718
12.765000,0.016162978,0.000272187
12.767000,0.017534606,0.000227948
12.769000,0.018276764,0.000169167
12.771000,0.018169342,0.000144178
12.773000,0.018391630,0.000428240
12.775000,0.018874953,0.000685855
12.777000,0.018624255,0.000627648
12.779000,0.017285641,0.000250953
12.781000,0.017141536,0.000384275
12.783000,0.017407182,0.000649612
12.785000,0.018702623,0.000480724
12.787000,0.018939122,0.000186072
12.789000,0.016609577,0.000516637
12.791000,0.009237214,0.000505588
12.793000,0.004892513,0.000189269
12.795000,0.003861694,0.000201243
12.797000,0.003930187,0.000278636
12.799000,0.006622972,0.000198901
12.801000,0.006920371,0.000123758
12.803000,0.004008957,0.000207339
12.805000,0.001877842,0.000249059
12.807000,0.002335411,0.000209362
12.809000,0.003109640,0.000227869
12.811000,0.003353362,0.000210537
12.813000,0.002500801,0.000109933
12.815000,0.003339051,0.000186486
12.817000,0.002774662,0.000306082
12.819000,0.001986300,0.000381570
12.821000,0.002146084,0.000368684
12.823000,0.002674227,0.000222524
12.825000,0.003185592,0.000117524
12.827000,0.003451068,0.000144707
12.829000,0.003191153,0.000068024
12.831000,0.002342409,0.000216616
12.833000,0.002844470,0.000314199
12.835000,0.001586430,0.000298228
12.837000,0.001789626,0.000386160
12.839000,0.007382109,0.000448565
12.841000,0.012295300,0.000323724
12.843000,0.013439463,0.000251549
12.845000,0.014406806,0.000431327
12.847000,0.012012427,0.000515495
12.849000,0.011342278,0.000385780
12.851000,0.013339965,0.000207364
12.853000,0.015318802,0.000340647
12.855000,0.017297744,0.000401127
12.857000,0.017553633,0.000285647
12.859000,0.017298072,0.000185773
12.861000,0.018348988,0.000227015
12.863000,0.017665933,0.000270734
12.865000,0.018965315,0.000269866
12.867000,0.020679996,0.000233189
12.869000,0.019393802,0.000231982
12.871000,0.019971859,0.000225637
12.873000,0.020301016,0.000217121
12.875000,0.018379392,0.000219845
12.877000,0.017792732,0.000181708
12.879000,0.018095663,0.000167843
12.881000,0.018117088,0.000149377
12.883000,0.017249058,0.000092809
12.885000,0.017723318,0.000067746
12.887000,0.017424938,0.000051702
12.889000,0.016910344,0.000022419
12.891000,0.015824020,0.000012008
12.893000,0.015786869,0.000012981
12.895000,0.016424350,0.000007350
12.897000,0.016614923,0.000006044
12.899000,0.016754093,0.000006214
12.901000,0.016824934,0.000003876
12.903000,0.018217923,0.000004281
12.905000,0.019323378,0.000002689
12.907000,0.020162838,0.000001439
12.909000,0.020629385,0.000002370
12.911000,0.020680147,0.000001386
12.913000,0.020372819,0.000002654
12.915000,0.020180062,0.000001801
12.917000,0.019853165,0.000001530
12.919000,0.019606269,0.000004623
12.921000,0.019770138,0.000003003
12.923000,0.019711051,0.000005097
12.925000,0.019156378,0.000003299
12.927000,0.019392248,0.000003898
12.929000,0.016775488,0.000003736
12.931000,0.008178864,0.000013428
12.933000,0.004053097,0.000014019
12.935000,0.003902665,0.000019606
12.937000,0.003701957,0.000082390
12.939000,0.006190812,0.000142669
12.941000,0.006784976,0.000141523
12.943000,0.004131318,0.000117231
12.945000,0.001528170,0.000253576
12.947000,0.001396085,0.000375210
12.949000,0.001798716,0.000363406
12.951000,0.002587777,0.000286322
12.953000,0.002843619,0.000257257
12.955000,0.003171761,0.000213392
12.957000,0.002628901,0.000200003
12.959000,0.002343725,0.000235480
12.961000,0.002665070,0.000260626
12.963000,0.002751958,0.000255943
12.965000,0.002853575,0.000177757
12.967000,0.003473362,0.000085908
12.969000,0.004262646,0.000189862
12.971000,0.004375559,0.000330918
12.973000,0.002785751,0.000418253
12.975000,0.003259987,0.000454218
12.977000,0.005272378,0.000448915
12.979000,0.009927720,0.000391239
12.981000,0.016212444,0.000313446
12.983000,0.016934501,0.000205210
12.985000,0.016427153,0.000079495
12.987000,0.012732213,0.000014253
12.989000,0.010584217,0.000039858
12.991000,0.013684800,0.000058913
12.993000,0.017213382,0.000051547
12.995000,0.017586568,0.000024638
12.997000,0.016016270,0.000010615
12.999000,0.015050310,0.000008936
13.001000,0.015454583,0.000004395
13.003000,0.014711886,0.000005140
13.005000,0.014663085,0.000008350
13.007000,0.016992961,0.000007708
13.009000,0.018555155,0.000007140
13.011000,0.018901663,0.000005165
13.013000,0.019426373,0.000005440
13.015000,0.017665349,0.000004361
13.017000,0.016015908,0.000004866
13.019000,0.016681559,0.000010729
13.021000,0.017678897,0.000017427
13.023000,0.017690999,0.000064293
13.025000,0.017094054,0.000141295
13.027000,0.015395481,0.000224814
13.029000,0.008481057,0.000301745
13.031000,0.003684407,0.000350920
13.033000,0.002954076,0.000369247
13.035000,0.004228410,0.000374222
13.037000,0.007317051,0.000354840
13.039000,0.007953038,0.000289754
13.041000,0.005594519,0.000205975
13.043000,0.002310242,0.000152435
13.045000,0.002026934,0.000173488
13.047000,0.002854262,0.000268894
13.049000,0.003129140,0.000338153
13.051000,0.001914878,0.000259117
13.053000,0.002205626,0.000115144
13.055000,0.002800491,0.000232803
13.057000,0.001666602,0.000220831
13.059000,0.001396334,0.000219246
13.061000,0.002694419,0.000361696
13.063000,0.003274483,0.000343067
13.065000,0.003800377,0.000161323
13.067000,0.003176557,0.000086334
13.069000,0.002509508,0.000184710
13.071000,0.002401189,0.000299321
13.073000,0.002463653,0.000403572
13.075000,0.001796846,0.000459664
13.077000,0.004638900,0.000472096
13.079000,0.010364263,0.000453781
13.081000,0.012176293,0.000444551
13.083000,0.013855212,0.000458976
13.085000,0.012786442,0.000464596
13.087000,0.011431281,0.000436592
13.089000,0.012843631,0.000396274
13.091000,0.014923218,0.000373006
13.093000,0.016675634,0.000323563
13.095000,0.016640902,0.000236545
13.097000,0.016571915,0.000139917
13.099000,0.016688824,0.000050208
13.101000,0.017212842,0.000013603
13.103000,0.017857623,0.000010603
13.105000,0.018013511,0.000013929
13.107000,0.018449903,0.000010571
13.109000,0.018456667,0.000012636
13.111000,0.018132820,0.000017384
13.113000,0.017431806,0.000014556
13.115000,0.017963029,0.000015148
13.117000,0.018668729,0.000013903
13.119000,0.018380230,0.000010329
13.121000,0.018442386,0.000006136
13.123000,0.019249753,0.000005656
13.125000,0.019167856,0.000006417
13.127000,0.017474032,0.000003952
13.129000,0.016858911,0.000005724
13.131000,0.017091985,0.000008631
13.133000,0.019255820,0.000008187
13.135000,0.019766030,0.000010594
13.137000,0.018708564,0.000011887
13.139000,0.018097107,0.000008587
13.141000,0.018445965,0.000013924
13.143000,0.019169548,0.000009595
13.145000,0.019648539,0.000010403
13.147000,0.019787717,0.000017756
13.149000,0.019605744,0.000059388
13.151000,0.019346418,0.000087149
13.153000,0.019058991,0.000129340
13.155000,0.018714455,0.000252303
13.157000,0.018544816,0.000304583
13.159000,0.019016512,0.000300598
13.161000,0.019449708,0.000376104
13.163000,0.019899821,0.000415824
13.165000,0.019281131,0.000392050
13.167000,0.017237260,0.000403063
13.169000,0.010037451,0.000414745
13.171000,0.004945804,0.000427058
13.173000,0.003079017,0.000399788
13.175000,0.004118156,0.000272819
13.177000,0.007533755,0.000278114
13.179000,0.007293146,0.000401502
13.181000,0.004630462,0.000367417
13.183000,0.001658839,0.000194341
13.185000,0.000550143,0.000374438
13.187000,0.001891505,0.000600494
13.189000,0.002804365,0.000515623
13.191000,0.002625296,0.000192013
13.193000,0.002405701,0.000251810
13.195000,0.001853560,0.000292907
13.197000,0.002345114,0.000119734
13.199000,0.003817799,0.000129412
13.201000,0.003579896,0.000100876
13.203000,0.003658388,0.000071251
13.205000,0.004110209,0.000106207
13.207000,0.003512366,0.000112368
13.209000,0.004121407,0.000129068
13.211000,0.002976765,0.000159375
13.213000,0.002861867,0.000172604
13.215000,0.005461450,0.000117662
13.217000,0.007613943,0.000156761
13.219000,0.013814732,0.000206638
13.221000,0.015902886,0.000125120
13.223000,0.015817506,0.000090884
13.225000,0.012217120,0.000166553
13.227000,0.009564546,0.000110647
13.229000,0.011849501,0.000080485
13.231000,0.014367886,0.000115107
13.233000,0.015531278,0.000101309
13.235000,0.015435740,0.000099236
13.237000,0.014980704,0.000111496
13.239000,0.014841333,0.000101060
13.241000,0.014637317,0.000101658
13.243000,0.014286097,0.000083302
13.245000,0.015453268,0.000073258
13.247000,0.017731309,0.000063913
13.249000,0.018296341,0.000040066
13.251000,0.017391270,0.000022251
13.253000,0.017241652,0.000045952
13.255000,0.017521392,0.000053140
13.257000,0.017229218,0.000071064
13.259000,0.017420863,0.000119955
13.261000,0.017346966,0.000150199
13.263000,0.017868704,0.000177391
13.265000,0.017386869,0.000211387
13.267000,0.010220649,0.000213914
13.269000,0.004018813,0.000217200
13.271000,0.003135994,0.000219087
13.273000,0.004130820,0.000215987
13.275000,0.007179829,0.000217175
13.277000,0.008280438,0.000251358
13.279000,0.006027006,0.000249381
13.281000,0.003397379,0.000188226
13.283000,0.002186606,0.000087049
13.285000,0.002393594,0.000202445
13.287000,0.002992469,0.000364417
13.289000,0.002539365,0.000393133
13.291000,0.002741514,0.000306946
13.293000,0.002383408,0.000247230
13.295000,0.001485637,0.000262525
13.297000,0.002409596,0.000298904
13.299000,0.003222372,0.000323421
13.301000,0.003138899,0.000309131
13.303000,0.003324651,0.000259405
13.305000,0.003835762,0.000218181
13.307000,0.003960089,0.000168851
13.309000,0.003880002,0.000096813
13.311000,0.003363221,0.000040010
13.313000,0.005947423,0.000035808
13.315000,0.007146874,0.000027692
13.317000,0.013627926,0.000009135
13.319000,0.016398355,0.000014614
13.321000,0.015816659,0.000013632
13.323000,0.012866190,0.000022840
13.325000,0.009312037,0.000023576
13.327000,0.010994908,0.000022503
13.329000,0.013783906,0.000025333
13.331000,0.016174197,0.000015265
13.333000,0.015509607,0.000016929
13.335000,0.014496452,0.000010221
13.337000,0.014586553,0.000005402
13.339000,0.014860047,0.000006613
13.341000,0.015332684,0.000004060
13.343000,0.016097534,0.000002007
13.345000,0.016797618,0.000002084
13.347000,0.016712508,0.000001274
13.349000,0.016949654,0.000000651
13.351000,0.017058707,0.000000780
13.353000,0.017282052,0.000000574
13.355000,0.018017418,0.000000901
13.357000,0.017551625,0.000001795
13.359000,0.017785343,0.000002120
13.361000,0.017744510,0.000001380
13.363000,0.017231742,0.000000420
13.365000,0.016029233,0.000000456
13.367000,0.015704857,0.000000521
13.369000,0.015514652,0.000000526
13.371000,0.016299069,0.000001293
13.373000,0.017834257,0.000001480
13.375000,0.018715737,0.000000853
13.377000,0.019131149,0.000004130
13.379000,0.019183845,0.000006332
13.381000,0.019144781,0.000003995
13.383000,0.019182657,0.000018750
13.385000,0.019157853,0.000041455
13.387000,0.018932587,0.000053345
13.389000,0.019022028,0.000043534
13.391000,0.019740636,0.000017496
13.393000,0.019372040,0.000072684
13.395000,0.017712574,0.000174405
13.397000,0.017332666,0.000275776
13.399000,0.017402756,0.000368615
13.401000,0.017002286,0.000453512
13.403000,0.017342215,0.000522139
13.405000,0.016250844,0.000577793
13.407000,0.008992104,0.000599605
13.409000,0.004079501,0.000577970
13.411000,0.002752344,0.000536719
13.413000,0.003972827,0.000491996
13.415000,0.006988369,0.000435184
13.417000,0.007613389,0.000359372
13.419000,0.004743310,0.000281225
13.421000,0.001345256,0.000224359
13.423000,0.001184176,0.000207470
13.425000,0.002381728,0.000209352
13.427000,0.002585314,0.000193640
13.429000,0.002351624,0.000161263
13.431000,0.002742056,0.000146573
13.433000,0.002595436,0.000178994
13.435000,0.002771700,0.000213110
13.437000,0.003052959,0.000186997
13.439000,0.004360816,0.000137347
13.441000,0.004218425,0.000270875
13.443000,0.004035195,0.000349162
13.445000,0.004066094,0.000274707
13.447000,0.003170532,0.000359283
13.449000,0.002812174,0.000497527
13.451000,0.002292725,0.000404499
13.453000,0.005066341,0.000293964
13.455000,0.007185853,0.000374256
13.457000,0.013491796,0.000331195
13.459000,0.014869097,0.000168460
13.461000,0.014578136,0.000061546
13.463000,0.012187269,0.000076809
13.465000,0.009527081,0.000048943
13.467000,0.012490521,0.000025020
13.469000,0.015889445,0.000042475
13.471000,0.015690088,0.000086917
